record_kind,control_tick,physics_substep,time_s,qpos0,qpos1,qpos2,qpos3,qpos4,qpos5,qpos6,qpos7,qpos8,qpos9,qpos10,qpos11,qpos12,qpos13,qpos14,qpos15,qpos16,qvel0,qvel1,qvel2,qvel3,qvel4,qvel5,qvel6,qvel7,qvel8,qvel9,qvel10,qvel11,qvel12,qvel13,qvel14,qvel15,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,qacc0,qacc1,qacc2,qacc3,qacc4,qacc5,qacc6,qacc7,qacc8,qacc9,qacc10,qacc11,qacc12,qacc13,qacc14,qacc15
stepped,68,1,0.6840000000000005,-0.00058491052870625869,3.9890098248557103e-06,0.34805165768889407,0.99998155873080385,-0.0014747972052820608,-0.0012470472251075487,-0.0057577812335312421,-0.4043266375411077,0.57411150748328743,0.33639557980428414,-0.57749054225698904,-0.57789799628696081,-0.30325926533636538,0.57176858400586794,-0.29270337723767254,0.57474847299624432,-0.57521149233563806,-0.006636877218821377,0.0027205882288064333,0.0033856051909939657,-0.0085927861407263974,-0.033353071254758469,-0.0039254420056545553,-0.16457761949944225,0.02366329192262424,1.0646216805999227,-0.024261284196022994,-0.024144421466007492,0.090949713524993911,0.0019135215435349057,-0.4910293503721842,0.001624963718668204,-0.0016255546755110019,-0.29739099218607207,2.913590494765832,-2.3046821349375671e-06,0.30537150728428641,3.4598075672438133,-2.4621948974454482e-06,-0.076223434119931405,0.0056195254797607279,0.051881799534557474,-0.0066743658989310908,-0.58351307096899652,0.017624718017322731,-0.20430762196694857,0.1406005126194636,3.3827901586377958,-0.14176756999318152,-0.14100189717611727,-0.02399019439131889,-0.062900792035518127,2.9181188227927382,-0.060288747948192792,0.06091146275147008
stepped,68,2,0.6860000000000005,-0.00059848917683961468,9.4526643853881292e-06,0.34805863642644014,0.99998147995102471,-0.001483597088408451,-0.0012815228699743209,-0.0057616311727557174,-0.4046566100094226,0.57415939647001391,0.33853835431622714,-0.5775396318941266,-0.57794684913247885,-0.30307746186987955,0.57177215944658721,-0.29367376346784513,0.57475148176760449,-0.57521449979705364,-0.0067893240666779967,0.0027318272802662092,0.0034893687730370199,-0.0086061348664109496,-0.034520097263912149,-0.003890192539140113,-0.16498623415744118,0.02394449336321482,1.0713872559715094,-0.024544818568767161,-0.02442642275899589,0.090901733242910468,0.0017877203596494188,-0.48519311508628321,0.001504385680090879,-0.0015037307077819329,-0.29739099218607207,2.913590494765832,-2.3046821349375671e-06,0.30537150728428641,3.4598075672438133,-2.4621948974454482e-06,-0.077679646441657521,0.0025363442165421447,0.052141125392940683,-0.0046915796131210639,-0.58558537195416482,-0.0096288889765666665,-0.25428835618598311,0.14101664502424985,3.5771053000597162,-0.14032564081369039,-0.13917561834729933,-0.0038851186213725852,-0.055716212389167637,2.8603847645556262,-0.050915697735947223,0.051246864294211179
stepped,68,3,0.6880000000000005,-0.00061237854351622943,1.4926464326006996e-05,0.34806582372845263,0.99998139822340448,-0.001492413075726517,-0.0013171696365717625,-0.0057654986362208139,-0.40498759962990255,0.5742078495242241,0.34069543723887008,-0.57758928283218836,-0.57799625867513693,-0.3028956739436795,0.57177551202322197,-0.29463270816354925,0.5747542868751262,-0.57521730226899725,-0.0069446833383073935,0.0027368999703094336,0.0035936510062423437,-0.0086155180196099152,-0.035691267871317073,-0.0039094502745419665,-0.16549481023997548,0.024226527105113249,1.0785414613214614,-0.024825469030894404,-0.024704771329026591,0.090893963100016434,0.001676288317394052,-0.47947234785204768,0.0014025537608310418,-0.0014012359718261519,-0.29739099218607207,2.913590494765832,-2.3046821349375671e-06,0.30537150728428641,3.4598075672438133,-2.4621948974454482e-06,-0.079163430151824171,-0.00044370737258357619,0.052400423862876286,-0.0026944725339518032,-0.58767298213154373,-0.035709496482950215,-0.30382208811063888,0.14155305455139103,3.7728647992261775,-0.13956772951333449,-0.13810068475414311,0.015237205095544409,-0.048715802478389802,2.8040974040430364,-0.042353092355272723,0.042447453371232458
stepped,68,4,0.6900000000000005,-0.00062658456386914389,2.0398489442539591e-05,0.34807322063212426,0.99998131312152616,-0.0015012411321683931,-0.0013539918007931205,-0.005769435762184299,-0.40531980453738603,0.5742568687916304,0.34286761160958562,-0.57763949203942389,-0.57804622061486277,-0.30271382506849426,0.57177866973737757,-0.29558043647410087,0.57475692256926636,-0.57521993494917956,-0.0071030101764572454,0.0027360125582662981,0.0036984518358226656,-0.0086209069587540651,-0.036866613695308095,-0.0039808692131380425,-0.16610245374173913,0.024509633703177477,1.0860871853577578,-0.025104603617779029,-0.024980969862896336,0.090924437592627499,0.0015788570778054168,-0.47386415527580039,0.0013178470700701923,-0.0013163400911585736,-0.29739099218607207,2.913590494765832,-2.3046821349375671e-06,0.30537150728428641,3.4598075672438133,-2.4621948974454482e-06,-0.080675514794332742,-0.0033252097718618825,0.052659875780298376,-0.00068712246215404385,-0.58977756233898226,-0.060676639490146546,-0.35297383155127293,0.14222090974134113,3.9701422067188821,-0.13940278840570242,-0.13767488330933328,0.033419202838964879,-0.041889733443862376,2.7492372511112548,-0.034477476543703152,0.034381142669438897
pre_command,69,-1,0.6900000000000005,-0.00062658456386914389,2.0398489442539591e-05,0.34807322063212426,0.99998131312152616,-0.0015012411321683931,-0.0013539918007931205,-0.005769435762184299,-0.40531980453738603,0.5742568687916304,0.34286761160958562,-0.57763949203942389,-0.57804622061486277,-0.30271382506849426,0.57177866973737757,-0.29558043647410087,0.57475692256926636,-0.57521993494917956,-0.0071030101764572454,0.0027360125582662981,0.0036984518358226656,-0.0086209069587540651,-0.036866613695308095,-0.0039808692131380425,-0.16610245374173913,0.024509633703177477,1.0860871853577578,-0.025104603617779029,-0.024980969862896336,0.090924437592627499,0.0015788570778054168,-0.47386415527580039,0.0013178470700701923,-0.0013163400911585736,-0.29739099218607207,2.913590494765832,-2.3046821349375671e-06,0.30537150728428641,3.4598075672438133,-2.4621948974454482e-06,-0.080675514794332742,-0.0033252097718618825,0.052659875780298376,-0.00068712246215404385,-0.58977756233898226,-0.060676639490146546,-0.35297383155127293,0.14222090974134113,3.9701422067188821,-0.13940278840570242,-0.13767488330933328,0.033419202838964879,-0.041889733443862376,2.7492372511112548,-0.034477476543703152,0.034381142669438897
post_command,69,-1,0.6900000000000005,-0.00062658456386914389,2.0398489442539591e-05,0.34807322063212426,0.99998131312152616,-0.0015012411321683931,-0.0013539918007931205,-0.005769435762184299,-0.40531980453738603,0.5742568687916304,0.34286761160958562,-0.57763949203942389,-0.57804622061486277,-0.30271382506849426,0.57177866973737757,-0.29558043647410087,0.57475692256926636,-0.57521993494917956,-0.0071030101764572454,0.0027360125582662981,0.0036984518358226656,-0.0086209069587540651,-0.036866613695308095,-0.0039808692131380425,-0.16610245374173913,0.024509633703177477,1.0860871853577578,-0.025104603617779029,-0.024980969862896336,0.090924437592627499,0.0015788570778054168,-0.47386415527580039,0.0013178470700701923,-0.0013163400911585736,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.081325686547438866,0.0081505280099023417,0.056047904838249799,0.00074121967101360101,-0.63294026232052802,0.074523335174525418,-0.11840668660768303,0.13621621115361121,3.3329189030484625,-0.14352078021514655,-0.14369698439779455,-0.089993470830841804,-0.070599126143498434,3.3750195602434552,-0.074628150262509976,0.076108290558354996
stepped,69,0,0.6920000000000005,-0.00064111588692392682,2.5903116670372994e-05,0.34808084172737758,0.9999812256716355,-0.0015100752091721634,-0.0013920796045040814,-0.0057732219332186831,-0.40565248307049162,0.5743064329246852,0.3450531176459814,-0.57769027532825867,-0.57809675733752941,-0.30253233616693043,0.57178154505594159,-0.29651466471174492,0.57475925974956743,-0.57522226319385561,-0.0072656615273914834,0.0027523136139167015,0.0038105476266706091,-0.008619424515740156,-0.038132494069144679,-0.0038318225299125018,-0.16633926655278439,0.024782066527369497,1.0927530181978873,-0.025391644417371583,-0.025268361333321557,0.090744450781927583,0.0014376592820123781,-0.46711411882202858,0.0011685901505598805,-0.0011641223380046007,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.082874681952850485,0.004885434836960063,0.056313128311832654,0.0025709905324656779,-0.63506274024615084,0.044728717179686878,-0.17135480325680993,0.13703660375752794,3.5318697704522908,-0.14098732053578239,-0.14059804575746887,-0.068984728393041664,-0.063386110503889384,3.3216420970244194,-0.063548796507847949,0.064596004201009305
stepped,69,1,0.69400000000000051,-0.00065597870866026435,3.1427285639225484e-05,0.34808868807510529,0.99998113538596078,-0.0015189115991309694,-0.0014314374020759941,-0.0057769167141386414,-0.40598584702159413,0.57435654520503387,0.34725275115089893,-0.5777416225647467,-0.57814785644704103,-0.30235112320404528,0.5717841668309398,-0.29743560638620209,0.57476134273348434,-0.5752243330522423,-0.0074314108681687863,0.0027620844844262467,0.003923173863852181,-0.0086142825310107154,-0.039402619394569134,-0.0037423650693510133,-0.16668197555126546,0.02505614017436025,1.0998167524587668,-0.025673618244016583,-0.025549554755792819,0.090606481442572481,0.0013108874990919442,-0.46047083722859078,0.0010414919584286776,-0.0010349291933331077,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.084452909298911333,0.0017364003431316879,0.056577995900761797,0.0044209215890149752,-0.63720000777667751,0.016250544482532766,-0.22374191142160038,0.13796357702141851,3.7322911480240029,-0.13938617511582804,-0.13852801762157957,-0.049081667597775519,-0.056393656415852041,3.2698904179981332,-0.053609373683517716,0.05430062206813694
stepped,69,2,0.69600000000000051,-0.0006711793419855454,3.6958400213485047e-05,0.34809676073477647,0.99998104178567349,-0.0015277465534653701,-0.0014720695747528264,-0.0057805770364139485,-0.40632010593903323,0.57440720934064604,0.34946731380920504,-0.57779352734419809,-0.57819950966293587,-0.30217010656762172,0.57178656303215292,-0.29834346850406013,0.57476321127874608,-0.57522618570593731,-0.0076003166626405156,0.0027655572871297818,0.0040363298355880631,-0.0086054406841984087,-0.040677019250744607,-0.0037098639411789506,-0.16712945871955101,0.025332067806063611,1.1072813291530428,-0.025952389725680852,-0.025826607947414426,0.090508318211769134,0.0011981006065384476,-0.45393105892902041,0.00093427263089153919,-0.00092632684749227058,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.086061136338179217,-0.0013017985722619143,0.05684270527842953,0.006285630756148965,-0.63935381928797619,-0.010978024480336704,-0.27564196897471532,0.13901239638296264,3.9342395257924099,-0.13859073924735552,-0.1373446213115892,-0.030237004173008303,-0.049610155947088432,3.2197630928442469,-0.044640030808086206,0.045040423524869685
stepped,69,3,0.69800000000000051,-0.00068672421980586643,4.2484307599812987e-05,0.34810506076522735,0.99998094440011942,-0.001536576293376485,-0.0015139805342310193,-0.0057842573318457186,-0.40665546742294456,0.57445842952687665,0.35169761341375111,-0.57784598648476004,-0.57825171225127148,-0.30198921087903124,0.57178876079354823,-0.29923845157449502,0.57476490126276003,-0.57522785819580124,-0.0077724389101605316,0.0027629536931639692,0.0041500152254449248,-0.0085928694191018968,-0.041955726725580317,-0.0037318199382059074,-0.1676807419556598,0.025610093115325083,1.1151498022730251,-0.026229570280972468,-0.026101294167816428,0.090447844295235752,0.0010988806976692904,-0.44749153521744878,0.00084499200696442711,-0.00083624493194059553,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.087700150532171492,-0.0042341105694033657,0.057107451967823415,0.0081604584467838692,-0.64152598431268559,-0.037020583649168173,-0.32712512751211137,0.14019660546245641,4.137782653825095,-0.13849394191133316,-0.13692751607489845,-0.012405849546117717,-0.043025012305347422,3.1712503187544416,-0.036495743867099917,0.036660240972253955
stepped,69,4,0.70000000000000051,-0.0007026198981758729,4.7993278552509224e-05,0.34811358922544344,0.99998084276605148,-0.0015453970191591721,-0.0015571747263525165,-0.005788009659746322,-0.40699213740586598,0.57451021050064122,0.35394446413637259,-0.57789899959913305,-0.5783044625432614,-0.30180836481367962,0.57179078645566694,-0.30012074964848218,0.57476644526270715,-0.57522938404262769,-0.0079478391850032505,0.0027544854763481195,0.0042642301080347833,-0.0085765484986914421,-0.043238778526047038,-0.0038058610410817389,-0.16833499146070671,0.025890486882287771,1.1234253613107383,-0.026506557186496544,-0.026375145994977388,0.090423032675806619,0.0010128310593484383,-0.4411490369935786,0.00077199997355947175,-0.00076292341320686205,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.089370758345442974,-0.0070652257299381347,0.057372429724924158,0.010041338745185615,-0.64371836588408271,-0.061937649465341756,-0.37825815133938046,0.14152837293545911,4.3429970282882815,-0.13900563633262411,-0.13717532780435601,0.004454499349817561,-0.036628630130882925,3.1243362531084831,-0.029052960441038601,0.029027860539572972
pre_command,70,-1,0.70000000000000051,-0.0007026198981758729,4.7993278552509224e-05,0.34811358922544344,0.99998084276605148,-0.0015453970191591721,-0.0015571747263525165,-0.005788009659746322,-0.40699213740586598,0.57451021050064122,0.35394446413637259,-0.57789899959913305,-0.5783044625432614,-0.30180836481367962,0.57179078645566694,-0.30012074964848218,0.57476644526270715,-0.57522938404262769,-0.0079478391850032505,0.0027544854763481195,0.0042642301080347833,-0.0085765484986914421,-0.043238778526047038,-0.0038058610410817389,-0.16833499146070671,0.025890486882287771,1.1234253613107383,-0.026506557186496544,-0.026375145994977388,0.090423032675806619,0.0010128310593484383,-0.4411490369935786,0.00077199997355947175,-0.00076292341320686205,-0.30481821863460701,2.908660244068344,-2.4673370346864261e-06,0.31325588137699528,3.4646910096592238,-2.6281198860489261e-06,-0.089370758345442974,-0.0070652257299381347,0.057372429724924158,0.010041338745185615,-0.64371836588408271,-0.061937649465341756,-0.37825815133938046,0.14152837293545911,4.3429970282882815,-0.13900563633262411,-0.13717532780435601,0.004454499349817561,-0.036628630130882925,3.1243362531084831,-0.029052960441038601,0.029027860539572972
post_command,70,-1,0.70000000000000051,-0.0007026198981758729,4.7993278552509224e-05,0.34811358922544344,0.99998084276605148,-0.0015453970191591721,-0.0015571747263525165,-0.005788009659746322,-0.40699213740586598,0.57451021050064122,0.35394446413637259,-0.57789899959913305,-0.5783044625432614,-0.30180836481367962,0.57179078645566694,-0.30012074964848218,0.57476644526270715,-0.57522938404262769,-0.0079478391850032505,0.0027544854763481195,0.0042642301080347833,-0.0085765484986914421,-0.043238778526047038,-0.0038058610410817389,-0.16833499146070671,0.025890486882287771,1.1234253613107383,-0.026506557186496544,-0.026375145994977388,0.090423032675806619,0.0010128310593484383,-0.4411490369935786,0.00077199997355947175,-0.00076292341320686205,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.090019649062771559,0.0043773616998553713,0.060767153365008618,0.011520933101643512,-0.68685412374171539,0.073145321822501316,-0.14323845584257244,0.13488581247717621,3.7047173462844794,-0.14244205599206683,-0.14252632209993069,-0.11906054672938281,-0.065454133829997249,3.7515984603193999,-0.069284614559749283,0.07084110554452161
stepped,70,0,0.70200000000000051,-0.00071887565508951346,5.3519758954435194e-05,0.3481223607542287,0.99998073785802799,-0.001554202879234151,-0.0016017425043718448,-0.0057916135293031926,-0.40732938034133909,0.57456253101859189,0.35620613371703402,-0.57795258247999615,-0.57835778293481244,-0.30162799499026305,0.57179255030219489,-0.30098804133428864,0.57476771212287814,-0.57523062652257817,-0.0081278784568203019,0.0027632402009629847,0.0043857643926243015,-0.0085535066314663989,-0.04461248659344895,-0.0036595703751674058,-0.16862146773656295,0.026160258975363889,1.1308347903307283,-0.026791440431567101,-0.026660195775503385,0.090184911708292334,0.00088192326399103699,-0.43364584290323532,0.00063343008547426323,-0.00062123997526290667,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.091730884966624654,0.0011596325246207061,0.061038100005405042,0.013217050095234632,-0.68906816657099645,0.043341852773233956,-0.19825999366952579,0.13640202587919545,3.9117765881420707,-0.14061813296883685,-0.14013207447405593,-0.099361947585631494,-0.058674433544399114,3.7063326912276255,-0.05863873703271158,0.059762631669790109
stepped,70,1,0.70400000000000051,-0.00073549833548811104,5.9050877891413385e-05,0.34813137643536829,0.99998062914702779,-0.0015629904228698691,-0.001647688406938288,-0.0057951285201574068,-0.40766741631541614,0.57461539714566257,0.35848345039202023,-0.57800672783154516,-0.57841166384856391,-0.30144802261441267,0.57179407945189686,-0.30184050769486148,0.57476874442682091,-0.5752316299496173,-0.0083113401992987741,0.0027655594684890955,0.0045078405697946047,-0.0085270725302156666,-0.045990622741546416,-0.0035728866332792176,-0.16901798703852131,0.026433063535316416,1.1386583374931138,-0.02707267577451258,-0.026940456875758922,0.089986187925184744,0.00076457485097316548,-0.42623318028641649,0.00051615197135909533,-0.00050171351953721781,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.093474795262582483,-0.0019391546985790356,0.06130878233226178,0.014929645893700603,-0.69130065180498923,0.014870631730002127,-0.25274969273206294,0.13803901798322846,4.1204670923521185,-0.13974074767765918,-0.13878147658569268,-0.080804299000305363,-0.052128112344469964,3.6628708434033577,-0.049146963114649368,0.049915550670075484
stepped,70,2,0.70600000000000052,-0.00075249491501048398,6.4574240217029572e-05,0.34814063735159012,0.99998051611220373,-0.001571756165606652,-0.0016950170066559694,-0.0057986115469582083,-0.40800646328679263,0.574668815429903,0.3607772489226479,-0.57806143214412553,-0.57846609988174547,-0.30126837345556096,0.57179540009002228,-0.30267832257746652,0.5747695801416669,-0.57523243371213528,-0.0084982897611864654,0.0027616811628080923,0.0046304581109073628,-0.0084972132373523981,-0.047373223855094376,-0.0035431453197099236,-0.16952348568824493,0.026709142120245478,1.146899265313833,-0.027352156290166543,-0.02721801659078249,0.089824579425865025,0.00066031906271740519,-0.41890744130251473,0.00041785742300566933,-0.0004018812590133361,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.095252229871876384,-0.0049243495453024028,0.061579411768042464,0.016653314347079035,-0.69355354863556617,-0.012336361341369808,-0.30678357595430211,0.13981330045141549,4.3308484142129844,-0.13968432266033934,-0.13833318268839614,-0.063339844508821228,-0.045803936278543178,3.6212154304322532,-0.040639285800911765,0.041117938696054172
stepped,70,3,0.70800000000000052,-0.00076987250339262555,7.0077905154337225e-05,0.34815014458541044,0.99998039824008145,-0.001580496600070875,-0.0017437329140991996,-0.0058021169953978114,-0.40834673739089894,0.57472279296852624,0.36308837083348589,-0.57811669519192255,-0.57852108924079337,-0.30108897765591575,0.57179653751324133,-0.30350165260363393,0.57477025329815901,-0.57523307300064375,-0.0086887941910707596,0.0027518324686538285,0.00475361691016835,-0.0084639066075866427,-0.048760330757226404,-0.0035678179787763413,-0.17013705205314114,0.026988769311633479,1.1555609554189854,-0.027631523898497184,-0.027494679523973522,0.089697899822611171,0.00056871160950831292,-0.41166501308370679,0.00033657824605352551,-0.00031964425421769388,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.09706406000536949,-0.0078010209077178979,0.061850197719808243,0.018383396554480885,-0.69582888566765411,-0.038343821713820503,-0.36043376752270534,0.1417395835305065,4.5429914614059204,-0.14034278595262345,-0.13866777224476395,-0.046923340968614169,-0.039691605937925055,3.5813606326444614,-0.032970552782624576,0.033214461153940687
stepped,70,4,0.71000000000000052,-0.00078763834795254157,7.5550366020295188e-05,0.34815989921997165,0.9999802750237603,-0.001589208205299047,-0.0017938407819495909,-0.0058056968515954989,-0.4086884532283967,0.57477733746674931,0.36541766469598502,-0.57817251960867366,-0.57857663326366837,-0.30090976954948784,0.57179751617084218,-0.30431065719243683,0.57477079457126024,-0.57523357942911324,-0.0088829222799579957,0.0027362304329789809,0.0048773172805966691,-0.0084271398134274367,-0.050151988328281535,-0.0036445055452991489,-0.17085791874888681,0.027272249111515511,1.1646469312495675,-0.027912208375571533,-0.027772011437477918,0.089604053213956633,0.00048932880040952883,-0.40450229440146029,0.00027063655062701332,-0.00025321423473948461,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.098911177485254603,-0.010573973175738353,0.062121347962345974,0.020115847337642583,-0.69812874931368207,-0.063213294484564017,-0.4137689234119617,0.14383113715641907,4.7569759744267595,-0.14162696770485442,-0.13968478220890193,-0.031511838610320878,-0.033781757095844134,3.5432946412431106,-0.026017104693145023,0.026072765613532278
pre_command,71,-1,0.71000000000000052,-0.00078763834795254157,7.5550366020295188e-05,0.34815989921997165,0.9999802750237603,-0.001589208205299047,-0.0017938407819495909,-0.0058056968515954989,-0.4086884532283967,0.57477733746674931,0.36541766469598502,-0.57817251960867366,-0.57857663326366837,-0.30090976954948784,0.57179751617084218,-0.30431065719243683,0.57477079457126024,-0.57523357942911324,-0.0088829222799579957,0.0027362304329789809,0.0048773172805966691,-0.0084271398134274367,-0.050151988328281535,-0.0036445055452991489,-0.17085791874888681,0.027272249111515511,1.1646469312495675,-0.027912208375571533,-0.027772011437477918,0.089604053213956633,0.00048932880040952883,-0.40450229440146029,0.00027063655062701332,-0.00025321423473948461,-0.31226615394832785,2.9037287009708113,-2.6296067568212854e-06,0.32116075097574126,3.4695713193307167,-2.7936789367107787e-06,-0.098911177485254603,-0.010573973175738353,0.062121347962345974,0.020115847337642583,-0.69812874931368207,-0.063213294484564017,-0.4137689234119617,0.14383113715641907,4.7569759744267595,-0.14162696770485442,-0.13968478220890193,-0.031511838610320878,-0.033781757095844134,3.5432946412431106,-0.026017104693145023,0.026072765613532278
post_command,71,-1,0.71000000000000052,-0.00078763834795254157,7.5550366020295188e-05,0.34815989921997165,0.9999802750237603,-0.001589208205299047,-0.0017938407819495909,-0.0058056968515954989,-0.4086884532283967,0.57477733746674931,0.36541766469598502,-0.57817251960867366,-0.57857663326366837,-0.30090976954948784,0.57179751617084218,-0.30431065719243683,0.57477079457126024,-0.57523357942911324,-0.0088829222799579957,0.0027362304329789809,0.0048773172805966691,-0.0084271398134274367,-0.050151988328281535,-0.0036445055452991489,-0.17085791874888681,0.027272249111515511,1.1646469312495675,-0.027912208375571533,-0.027772011437477918,0.089604053213956633,0.00048932880040952883,-0.40450229440146029,0.00027063655062701332,-0.00025321423473948461,-0.31973455199335277,2.898798048410185,-2.7930838475098786e-06,0.32908875925692549,3.4744517679579667,-2.9604665173260169e-06,-0.099564033947660599,0.00083593568340538382,0.065549701667035581,0.021647400795496319,-0.74150995134731557,0.071759177426459653,-0.17800486727542694,0.13657518288451662,4.1174368542670816,-0.14440928159377753,-0.14439309293714003,-0.15489001845091968,-0.062664251669648521,4.1719587071479074,-0.066268273848820669,0.06791056009883982
stepped,71,0,0.71200000000000052,-0.00080580244858561689,8.102617063497553e-05,0.34816991605328762,0.99998014737509888,-0.0015978853797432621,-0.0018454316587133636,-0.0058091307422189513,-0.40903088108391689,0.57483242826679182,0.36776342829291131,-0.57822892166058437,-0.578632754852343,-0.30073118100289992,0.57179824417240155,-0.30510297395236596,0.57477107076985934,-0.5752338142127873,-0.0090820503165376376,0.0027379023073401689,0.0050084166579921615,-0.0083838450135386138,-0.051635008017180649,-0.0035009871563578339,-0.171213927760094,0.027545400021261813,1.1728817984631337,-0.028201025955366381,-0.028060794337299737,0.089294273293963583,0.00036400077968177765,-0.39615837996457559,0.00013809929955515632,-0.00011739183704683069,-0.31973455199335277,2.898798048410185,-2.7930838475098786e-06,0.32908875925692549,3.4744517679579667,-2.9604665173260169e-06,-0.10145592780098708,-0.0023269098875862201,0.065827072851314561,0.023188370535368773,-0.74383628863634244,0.041943386995434401,-0.23532450171633193,0.1388837376292813,4.3334558480884544,-0.14339073972374666,-0.14279893605188576,-0.1366316913021865,-0.056373771589566697,4.1357251591186239,-0.056111667844147728,0.057321962543294226
stepped,71,1,0.71400000000000052,-0.00082437237286454314,8.6492667618748585e-05,0.34818019619484153,0.99998001471654574,-0.0016065249707435678,-0.0018985103084505138,-0.0058124782685532797,-0.40937425023588941,0.57488807460295865,0.37012652569949384,-0.57828589727336954,-0.57868944762978625,-0.30055313898287211,0.57179874667980302,-0.30587874781748431,0.57477112252041618,-0.5752338197061232,-0.0092849621394631415,0.0027332484918865313,0.0051400707769596616,-0.0083374682740755043,-0.053122680374917117,-0.0034171003333182326,-0.17168457598627029,0.027823168083431219,1.1815487032912662,-0.028487806392559784,-0.028346388721633291,0.089021010013906512,0.00025125370074358528,-0.38788693255918089,2.587527841423476e-05,-2.7466679567151166e-06,-0.31973455199335277,2.898798048410185,-2.7930838475098786e-06,0.32908875925692549,3.4744517679579667,-2.9604665173260169e-06,-0.10338435493629576,-0.0053680484688804868,0.066104326653292481,0.024742648347859497,-0.74618579185089839,0.013476233582630646,-0.29214481637657902,0.14132896013936921,4.5512844491693203,-0.14333486382855587,-0.14226511396258823,-0.11955371445708392,-0.050328505125961299,4.1014929214422704,-0.047122313583711162,0.047978233377440505
stepped,71,2,0.71600000000000052,-0.00084335583449505168,9.1937692419901578e-05,0.34819074075364698,0.99997987647783193,-0.0016151237981908075,-0.0019530815383872315,-0.0058157963340759082,-0.40971878796546318,0.5749442862562274,0.37250782822937073,-0.57834344622340628,-0.57874670946029627,-0.30037557517752478,0.57179904787407687,-0.3066381157166172,0.57477098578038155,-0.57523363328410193,-0.0094917308152542516,0.002722512400576498,0.0052722794027217652,-0.0082879829789159962,-0.054615051733278797,-0.0033901478024278798,-0.17226886478687217,0.028105826634365685,1.1906512649384549,-0.028774475018375802,-0.028630915254993901,0.088781902673679386,0.00015059713693547078,-0.37968394956643953,-6.8370017341633173e-05,9.3211010618921187e-05,-0.31973455199335277,2.898798048410185,-2.7930838475098786e-06,0.32908875925692549,3.4744517679579667,-2.9604665173260169e-06,-0.10535025648009126,-0.0082929609254292509,0.066381689348319103,0.026304811490610442,-0.74856066741997374,-0.013711536373941735,-0.34854405998221716,0.14392872890252603,4.7709855699426233,-0.14411718597098205,-0.14265128817412259,-0.10360787952407281,-0.044517604738688529,4.069268859218262,-0.039130053042575844,0.039697248069856847
