scenario,episode,tick,pre_step_plant_time_s,source_ns,command_source_ns,receipt_ns,dt_s,status,latch,accepted,contact_left,contact_right,weighted_status,model_status,solver_status,iterations,primal,dual,stationarity,hard,reconstruction_iterations,closure_residual,core_step_ns,zoh_diff,nmpc_active,nmpc_update,nmpc_age,nmpc_status,nmpc_acados_status,nmpc_preparation_s,nmpc_feedback_s,nmpc_stationarity,nmpc_dynamics,nmpc_inequality,nmpc_complementarity,nmpc_first_step_defect,nmpc_maximum_dynamics_defect,nmpc_input_bound_violation,nmpc_state_bound_violation,nmpc_objective,nmpc_projected_stationarity,nmpc_wbc_total_s,base_p0,base_p1,base_p2,quat0,quat1,quat2,quat3,base_v0,base_v1,base_v2,base_w0,base_w1,base_w2,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,reference0,reference1,reference2,reference3,reference4,reference5,reference6,reference7,reference8,reference9,reference10,reference11,reference12,reference13,reference14,reference15,reference16,reference17,reference18,reference19,reference20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,task_residual0,task_residual1,task_residual2,task_residual3,task_residual4,task_residual5,task_residual6,task_cost0,task_cost1,task_cost2,task_cost3,task_cost4,task_cost5,task_cost6,max_normalized_slack,raw_tau0,raw_tau1,raw_tau2,raw_tau3,raw_tau4,raw_tau5,command_tau0,command_tau1,command_tau2,command_tau3,command_tau4,command_tau5,held_ctrl0,held_ctrl1,held_ctrl2,held_ctrl3,held_ctrl4,held_ctrl5,phase27_active,phase27_update,phase27_age,phase27_status,phase27_acados_status,phase27_solve_s,phase27_stationarity,phase27_dynamics,phase27_inequality,phase27_complementarity,phase27_first_step_defect,phase27_maximum_dynamics_defect,phase27_input_bound_violation,phase27_state_bound_violation,phase27_objective,phase27_projected_stationarity,phase27_wbc_total_s,planner_xi_c,planner_dxi_c,planner_ddxi_c,phase27_xi_left,phase27_xi_right,phase27_dxi_left,phase27_dxi_right,phase27_v_ref,phase27_yaw_rate_ref,phase27_requested_wrench0,phase27_requested_wrench1,phase27_requested_wrench2,phase27_requested_wrench3,phase27_requested_wrench4,phase27_requested_wrench5,phase27_requested_wrench6,phase27_requested_wrench7,phase27_requested_wrench8,phase27_requested_wrench9,phase27_requested_wrench10,phase27_requested_wrench11,phase27_realized_wrench0,phase27_realized_wrench1,phase27_realized_wrench2,phase27_realized_wrench3,phase27_realized_wrench4,phase27_realized_wrench5,phase27_realized_wrench6,phase27_realized_wrench7,phase27_realized_wrench8,phase27_realized_wrench9,phase27_realized_wrench10,phase27_realized_wrench11,phase27_wrench_residual0,phase27_wrench_residual1,phase27_wrench_residual2,phase27_wrench_residual3,phase27_wrench_residual4,phase27_wrench_residual5,phase27_wrench_residual6,phase27_wrench_residual7,phase27_wrench_residual8,phase27_wrench_residual9,phase27_wrench_residual10,phase27_wrench_residual11,phase27_signed_slack0,phase27_signed_slack1,phase27_signed_slack2,phase27_signed_slack3,phase27_signed_slack4,phase27_signed_slack5,phase27_signed_slack6,phase27_signed_slack7,phase27_signed_slack8,phase27_signed_slack9,phase27_signed_slack10,phase27_signed_slack11
hold,0,155,1.5500000000000012,1550000000,1550000000,1550000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,148,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37622725034717563,0.11623606537174008,-0.31536430878831934,0.97394833514061052,0.03051173854628516,-0.17949642940689395,0.13518397137934168,0.56646324297237682,0.19481393049753681,0.39401964502403602,-1.6461074412905639,5.6810368599667456,0.32226342360192528,-2.9691932088893123,6.2575545885000263,-7.4405223718743478,-3.0099453141207269,6.2858720806675361,-9.505669976733591,9.0904048628539922,-2.2814070993001354,0.86024451870883256,9.494510050672055,-2.5947938858262334,0.40121547579034067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,156,1.5600000000000012,1560000000,1560000000,1560000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,122,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38168367875647236,0.11810754610859711,-0.31168738142961261,0.97862986385092154,0.026496458980012714,-0.15071315013668088,0.13735746654814268,0.53530098843881113,0.18272370934890858,0.35289270583581867,-1.6806735909293697,5.6333525854737214,0.33197653806693,-2.8789879421721816,6.232244303027386,-7.4394805346921293,-2.9146025530727191,6.255818605505949,-9.5080983534316434,8.9539740954473732,-2.6612575543340991,-0.39316957538867897,9.537589206156424,-3.2413072931183446,-0.68106400848441706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,157,1.5700000000000012,1570000000,1570000000,1570000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,133,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38682712113936829,0.11984231167181458,-0.30843633176280788,0.98242323219573846,0.022257875693480145,-0.1220598210003165,0.13946533586902918,0.50379002269567197,0.16664687595944822,0.31011808989456524,-1.7159855674048414,5.5669141290699535,0.3304850168824145,-2.7910075774774565,6.2046897613410366,-7.4506764163969263,-2.8200408475666587,6.2212498672531336,-9.5218410600096028,8.67857116066026,-2.7893629869485337,-1.5827485466031828,9.3594765219113576,-3.5343367131096897,-1.844552057783226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,158,1.5800000000000012,1580000000,1580000000,1580000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,151,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39162310749384532,0.12140081352826293,-0.30558098726228072,0.98535279550411026,0.017845335486690601,-0.093670497340178793,0.14137627213095186,0.46755858108302878,0.1498305774615071,0.27071801793819467,-1.7188420213755167,5.4860183639870694,0.29782594683687863,-2.7069034019846869,6.177867600144598,-7.4731481353991382,-2.7292218106121218,6.1869115467233415,-9.5469041768360619,8.2207922585103628,-2.5858918813781893,-2.6916097261492999,8.8645562542762271,-3.3081722859409228,-2.9551031437196107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,159,1.5900000000000012,1590000000,1590000000,1590000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,125,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39607677940133973,0.12280270088244263,-0.30316987638943876,0.98745959106410164,0.013370493733684787,-0.065614134929567178,0.14296702840262973,0.43482582818017929,0.13520130637796435,0.22259021473314092,-1.7074539243023976,5.4047190383900157,0.25106564669736298,-2.6277417144633031,6.1539789181552402,-7.5066782199834181,-2.6445844492029948,6.1571308594298344,-9.5831845600870675,7.7094101008132663,-2.245712995187759,-3.7903522171024546,8.1789435345388579,-2.7231097343612185,-4.070041195138157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,160,1.6000000000000012,1600000000,1600000000,1600000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,228,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40022619954660288,0.1240757922501317,-0.30128711072974107,0.9887808687694678,0.0088976647994899842,-0.037911356279332287,0.14420802398505131,0.40521392565030684,0.12356044648910998,0.16742974673960426,-1.6859613933756092,5.3257128638858289,0.20593814467740934,-2.5537894606243112,6.1338640638124442,-7.5509309163851857,-2.567348485112952,6.1343148107807695,-9.6303669913137284,7.1673964668895218,-1.8276332165059337,-4.831998487756195,7.4113190487140663,-1.9766674015144885,-5.1731592419398353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,161,1.6100000000000012,1610000000,1610000000,1610000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,122,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40407176354750246,0.12525683989805791,-0.29996055381105985,0.98933356748058454,0.0044605160215285154,-0.010612836850375191,0.14521213360786356,0.3756017163168518,0.11590264802040361,0.10970221254647636,-1.6659336021978504,5.241010057219504,0.19181189905613594,-2.4863347974000769,6.1193037033700524,-7.6063567582565925,-2.4973758594712927,6.1183457461440911,-9.688605807572463,6.4933639627818804,-1.2466342856441373,-5.9931350008245312,6.7420036169143653,-1.3692131426903364,-6.2330480466620468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,162,1.6200000000000012,1620000000,1620000000,1620000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,142,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40765452157297982,0.12634917913732077,-0.29925147186809581,0.98914209661343155,1.9119825836287776e-06,0.016271866632931325,0.14605868361658159,0.34926692356665479,0.10519804758998935,0.048085191203069949,-1.6643219473902984,5.1501558203139011,0.18658361257797815,-2.4245283637752268,6.1089842714053173,-7.6722132194482597,-2.4337511283799165,6.1079865170819421,-9.757200088316349,5.9481995532186707,-0.86820616642703297,-6.9882325848433355,6.0844405867179834,-0.79141743927328212,-7.2961870146546772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,163,1.6300000000000012,1630000000,1630000000,1630000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,138,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41095699058319407,0.12735473681554363,-0.29915071794451392,0.98824444177535353,-0.0044272331031815389,0.042672731793602342,0.14673909113947822,0.3220129889367338,0.097127343802938304,-0.014504751079727362,-1.6382349908787883,5.0603367144109672,0.1664702778130947,-2.3686443822952903,6.102931085413104,-7.7485523247980632,-2.3763092881435428,6.1025013137094604,-9.8356205414583169,5.3893706864845452,-0.4847083526968638,-8.0103109011768172,5.4946572244245111,-0.35516475065075837,-8.2412154820490606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,164,1.6400000000000012,1640000000,1640000000,1640000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,133,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41396975937382652,0.12827422930234045,-0.29965579403201115,0.98668808932761776,-0.0087670925244518264,0.068535462438857733,0.14721631314488742,0.2924348622120943,0.088780937402249724,-0.074845631368254062,-1.6008935252821357,4.9600748198100337,0.14132054842525127,-2.3188292073872443,6.1012737683341349,-7.8352783298089843,-2.3251859209207004,6.1017195401157593,-9.9237120501081808,4.7719005929566132,-0.029389777838601291,-9.0496709294989515,4.8459478051344469,0.13107214150113017,-9.1893371947432598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,165,1.6500000000000012,1650000000,1650000000,1650000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,123,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41670055829542718,0.12909496021772679,-0.30077224838967687,0.98452032180926596,-0.013003452383603975,0.093824870568153057,0.14747047105625855,0.26372771673990192,0.079034150953705667,-0.13553042049893388,-1.564584978168855,4.8552108018776075,0.11513902625820514,-2.2747026301355477,6.1035504319223488,-7.9317336052157286,-2.2808119468532029,6.106222560443916,-10.021676844740696,4.1825025615111455,0.38918772675488073,-10.04068963290471,4.1632165182123293,0.66728341238980571,-10.178118765586023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,166,1.6600000000000013,1660000000,1660000000,1660000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,137,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41914684515960882,0.12982582212833224,-0.3024951651910841,0.98178449830547143,-0.017104766209261608,0.11850544317703986,0.14752317037473661,0.23618754909796741,0.072025552359529108,-0.19790213369980303,-1.5231548967757407,4.75399732193977,0.097032899653808055,-2.2365908500272798,6.1101969706693513,-8.0382836469738859,-2.2430318991006,6.1157942228281161,-10.129294639869943,3.5697801358263992,0.85122186819712864,-11.081436465389787,3.5851596800984997,1.0739938874649593,-11.076209927331863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,167,1.6700000000000013,1670000000,1670000000,1670000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,125,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42129847624533007,0.13047514448161646,-0.30480369503069843,0.97852902441746226,-0.021033315502086793,0.14252750535816286,0.14739219188267064,0.20210392786016027,0.062535041398721292,-0.24992032045545548,-1.4618405955716141,4.6235625831700968,0.064402519918190793,-2.20484778114395,6.1216260931617867,-8.1553332109748986,-2.211768236243556,6.1301181709667105,-10.24680097614951,2.8583487069183184,1.4018950459404163,-12.170481006222294,2.7964248395624063,1.6873491218180177,-12.188938280815288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,168,1.6800000000000013,1680000000,1680000000,1680000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,139,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42312879291911626,0.1310402170913629,-0.30764813811773722,0.97481288780555297,-0.024757830363235048,0.16580482344340669,0.14709059836306412,0.17308210161001883,0.052282512615345444,-0.30605775036502264,-1.4267738046763239,4.4979457647380929,0.054933906688755994,-2.1799424822422462,6.1383107753022186,-8.2832186257623359,-2.1874088678019392,6.1494061532516984,-10.374805061212536,2.2538700838086627,1.826041954093252,-13.184688341745396,2.1718992743309076,2.1114159945499251,-13.254424208759913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,169,1.6900000000000013,1690000000,1690000000,1690000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,136,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4246317143196795,0.13152480616172657,-0.3109958597484303,0.97068957734349404,-0.02828404395641167,0.18828154832764732,0.14666906917794495,0.13804772509043073,0.042758399345633746,-0.35176378742107722,-1.3657315479423253,4.3471562570585194,0.03506714013748926,-2.1618173348573198,6.1598567795634764,-8.4224878104297378,-2.1693558496917427,6.1725582704775448,-10.513437372261913,1.5633141504345067,2.3040134123397467,-14.336497825275602,1.4918062812682611,2.5246809260426581,-14.382903509686731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,170,1.7000000000000013,1700000000,1700000000,1700000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,152,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42577848563251636,0.13190473658906726,-0.3147637556865982,0.96624354639806032,-0.031574129591989866,0.20984084630240452,0.14609347215977289,0.099941197989688466,0.03791884644625907,-0.39135974579164751,-1.2770345465646471,4.1873165503805794,0.014008447481637241,-2.1500531651191155,6.1852453677856811,-8.5727493992319417,-2.1581965698621146,6.1996791465051206,-10.663894439122467,0.86967938801065536,2.7395737019273798,-15.579198146898264,0.89507783219280135,2.7819538163441702,-15.447316709113837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,171,1.7100000000000013,1710000000,1710000000,1710000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,142,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42656165582689531,0.13218947156443261,-0.31889998375348921,0.96153840061360296,-0.034651186005930645,0.23041601986869309,0.14543609332516669,0.064375044926173991,0.02782533293319352,-0.42728953452997898,-1.2135978896305508,4.0117643569297883,0.002149116287238453,-2.1443969738068613,6.2135666018897187,-8.7346237437439225,-2.1525551937567284,6.228267432692137,-10.826121961952818,0.33694341882898782,2.9042946602149757,-16.702836931933671,0.37387272303590297,2.8752924112404683,-16.629209729846803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hold,0,172,1.7200000000000013,1720000000,1720000000,1720000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,149,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42696376362555383,0.13233651165180754,-0.32329370846951766,0.95667325450672691,-0.037542216679922108,0.24986509069880794,0.14468691208378653,0.024788824397094334,0.013359436641664524,-0.44771500098085093,-1.1450031252748929,3.7943333528852214,-0.014852364506823451,-2.1438306737652826,6.2424359456682517,-8.9076160712746333,-2.1518745464660656,6.2562839268993091,-11.000916886539217,-0.12121008452194974,2.8404591557347274,-17.782044929888585,-0.10423549477833803,2.7386934481500882,-17.905282154379794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
