candidate,source,tick,channel,direction,scale,side,qp_contact_gain,mj_contact_gain,mj_actuator_gain,mj_mass_times_qacc_gain,mj_other_gain,balance_residual,mj_wheel_qacc_gain,cancellation_ratio
D,own,113,native_differential,minus,1.0,left,-1.0186296250935811e-12,4.1223968683112844e-13,1.2967057982926633e-14,-4.2304983946086033e-13,-8.482565842749154e-13,0.0,-1.4619416788264061e-09,
D,own,113,native_differential,minus,1.0,right,1.0297318553398327e-12,-4.369768435985577e-13,1.2628786905111156e-14,4.253004368498227e-13,8.496484935432692e-13,0.0,1.4669154779767268e-09,
D,own,120,xi_common,plus,1.0,left,-0.0026951246242745697,-0.0026412711139081613,0.0026967390542642633,-5.546794036780881e-05,-0.00011093588072391084,0.0,-0.14117676328737616,0.9794314765945217
D,own,120,xi_common,plus,1.0,right,-0.0024302392081620994,-0.0023753035312393256,0.002419830768893294,-4.452723766565818e-05,-8.905447531962684e-05,0.0,-0.13997943812427138,0.981599028235213
D,own,120,xi_common,minus,1.0,left,-0.0026951246241135873,-0.00264127111365281,0.0026967390540810765,-5.546794039027717e-05,-0.00011093588081854348,0.0,-0.1411767633413774,0.9794314765663645
D,own,120,xi_common,minus,1.0,right,-0.0024302392090780334,-0.002375303532366202,0.0024198307698578003,-4.4527237490088646e-05,-8.90544749816871e-05,0.0,-0.13997943747199315,0.9815990283096471
D,own,120,xi_differential,plus,1.0,left,0.03291144880508412,0.032751907834809024,-0.034372124725978725,0.0016202168911597886,0.003240433782329487,0.0,1.1168246385736325,0.9528624749244806
D,own,120,xi_differential,plus,1.0,right,-0.03281948781507782,-0.03263340522384056,0.03426615272153072,-0.001632747497678089,-0.003265494995368247,0.0,-1.1742876516549927,0.9523510120625757
D,own,120,xi_differential,minus,1.0,left,0.03291144880559482,0.03275190783552234,-0.03437212472654355,0.0016202168910767647,0.0032404337820979706,0.0,1.1168246382581515,0.9528624749295753
D,own,120,xi_differential,minus,1.0,right,-0.03281948781504451,-0.032633405223875256,0.03426615272148076,-0.0016327474976181359,-0.0032654949952236403,0.0,-1.1742876514858835,0.9523510120649767
D,own,121,xi_common,plus,1.0,left,-0.0026503083891682433,-0.0025933069724703994,0.002651726885448402,-5.8419912985430405e-05,-0.00011683982596343316,0.0,-0.15072737860606367,0.9779691063591098
D,own,121,xi_common,plus,1.0,right,-0.0023692227164584523,-0.0023116196218142537,0.0023579713773064226,-4.635175547380415e-05,-9.270351096597306e-05,0.0,-0.14738022329652267,0.980342528353708
D,own,121,xi_common,minus,1.0,left,-0.002650308392915246,-0.0025933069770167627,0.002651726889464634,-5.841991242225351e-05,-0.00011683982487012499,0.0,-0.15072737624137744,0.9779691065923966
D,own,121,xi_common,minus,1.0,right,-0.0023692227224980655,-0.0023116196291306235,0.002357971383754043,-4.635175463276451e-05,-9.270350925618363e-05,0.0,-0.14738021989160188,0.9803425287758902
D,own,121,xi_differential,plus,1.0,left,0.03266656583846839,0.032466949835971426,-0.0341152838435263,0.0016483340075523277,0.003296668015107203,0.0,1.227765599544739,0.9516834151193011
D,own,121,xi_differential,plus,1.0,right,-0.03254741808512707,-0.03230974774989792,0.03398147628333181,-0.00167172853341577,-0.003343457066849659,0.0,-1.3115871196077933,0.9508047113817157
D,own,121,xi_differential,minus,1.0,left,0.03266656583773564,0.032466949834891734,-0.03411528384271584,0.001648334007820104,0.0032966680156442107,0.0,1.2277656005480253,0.9516834151102616
D,own,121,xi_differential,minus,1.0,right,-0.032547418086564806,-0.03230974775182416,0.033981476284880574,-0.0016717285330647817,-0.0033434570661212,0.0,-1.3115871182947103,0.9508047113950662
D,own,124,xi_common,plus,1.0,left,-0.002444927230838001,-0.0023346556209197233,0.0024450009794618754,-0.00011034535853052469,-0.0002206907170726768,0.0,-0.25857335271552984,0.9548689920907769
D,own,124,xi_common,plus,1.0,right,-0.00214219060662435,-0.0020496929769325822,0.0021288399954050297,-7.914701846168337e-05,-0.0001582940369341309,0.0,-0.2560882075641757,0.9628215278540043
D,own,124,xi_common,minus,1.0,left,-0.0024449272308102454,-0.0023346556208947433,0.0024450009794230176,-0.00011034535853704725,-0.00022069071706532157,0.0,-0.2585733527467937,0.9548689920957356
D,own,124,xi_common,minus,1.0,right,-0.002142190606096994,-0.0020496929763413885,0.0021288399948526937,-7.91470184851043e-05,-0.00015829403699640964,0.0,-0.25608820768638907,0.9628215278261052
D,own,124,xi_differential,plus,1.0,left,0.031449408756528685,0.029983882662401595,-0.032849289551387106,0.0028654068889820694,0.0057308137779675805,0.0,3.8918191687315584,0.9127711153538627
D,own,124,xi_differential,plus,1.0,right,-0.03123910783633943,-0.030965910158048393,0.03262564774428045,-0.0016597375862550793,-0.003319475172487138,0.0,-1.0878979562647828,0.9491278273081023
D,own,124,xi_differential,minus,1.0,left,0.0314494087760131,0.029983882679807117,-0.032849289571099116,0.0028654068912945217,0.005730813782586525,0.0,3.8918191742510544,0.9127711153359922
D,own,124,xi_differential,minus,1.0,right,-0.031239107871816607,-0.03096591018309225,0.03262564777938015,-0.0016597375962773477,-0.0033194751925652508,0.0,-1.087897985647146,0.9491278270546132
D,own,124,native_common,plus,1.0,left,2.4369395390522186e-13,2.0386470289679437e-13,-1.6792123247455493e-14,-1.869306180315013e-13,-3.7400319768084017e-13,0.0,-6.114220241215662e-10,
D,own,124,native_common,plus,1.0,right,-5.632994071191888e-12,-4.457129110235769e-12,5.856426454897701e-12,-1.4004652684951267e-12,-2.7997626131570586e-12,0.0,-4.041282863909146e-09,0.7610663507109005
