tick,time_s,profile,status,solver_status,hard,wbc_time_s,contact_left,contact_right,planner_xi,planner_dxi,planner_ddxi,xi_common,dxi_common,xi_differential,dxi_differential,common_error,differential_error,max_normalized_slack,max_wrench_residual,max_torque,tau0,tau1,tau2,tau3,tau4,tau5
62,0.63000000000000045,step,0,0,1.7392413065309142e-09,0.00025540099999999999,1,1,-0.0086712730865109566,0.020096942592356268,-0.10197329863806601,-0.0085184943142100587,0.020461566718562606,-0.001500903322922075,0.001768225585059487,-0.00015277877230089783,-8.2619851208582708e-05,3.8565892147795121e-05,0.001928294735503454,3.2600269106759887,-0.041537320603126954,-3.15038510205913,3.7743392954311232e-06,0.020005605086927725,-3.2600269106759887,3.7971052920183321e-06
63,0.64000000000000046,step,0,0,4.1657466365307982e-10,0.00026138399999999998,1,1,-0.0084811117038932193,0.019016138261773806,-0.10808043305824619,-0.0083068404788901387,0.020304839516726347,-0.0014672404287963828,0.0033209972626458487,-0.00017427122500308055,-0.00011628274533427487,7.1709427998996705e-05,0.0035854714349481493,3.2651506049299743,-0.036152469705506833,-3.1480069606345169,4.0865928886160162e-06,0.012192584657714048,-3.2651506049299743,4.1153311330823439e-06
64,0.65000000000000047,step,0,0,6.6625960304378395e-10,0.00025730499999999999,1,1,-0.0083020449152154466,0.017906678867777213,-0.11094593939965924,-0.0081196282147369091,0.017712697277221617,-0.0014368241335294186,0.0028806267152585822,-0.0001824167004785375,-0.00014669904060123909,7.7347988052857037e-05,0.0038673993967692326,3.265509770371529,-0.035871785659354637,-3.1487666131060199,4.358354063170492e-06,0.012382956584086426,-3.265509770371529,4.3868530543568139e-06
65,0.66000000000000048,step,0,0,5.2472848288687146e-10,0.00025638000000000001,1,1,-0.0081341120542773281,0.0167932860938118,-0.11133927739654138,-0.0079552174438199275,0.015652742002293482,-0.0014097231868443701,0.002622306565131606,-0.00017889461045740053,-0.00017379998728628753,8.917835362426822e-05,0.0044589176772199786,3.265881842247615,-0.035349222216232143,-3.149449001605543,4.5331705418207205e-06,0.012068425249727142,-3.265881842247615,4.5618607517411453e-06
66,0.67000000000000048,step,0,0,3.6719260965156764e-10,0.00025062800000000003,1,1,-0.0079771667492769087,0.015694530500041982,-0.10987555937698179,-0.007808253019614784,0.014127245769353491,-0.0013842607207638852,0.0025217404965971364,-0.00016891372966212469,-0.00019926245336677247,0.00010661389685376076,0.0053306948405266487,3.2663042612063236,-0.034610612606428851,-3.15003775629242,4.6248155266026232e-06,0.011199153264853164,-3.2663042612063236,4.6541070632643081e-06
67,0.68000000000000049,step,0,0,2.0815160706177949e-10,0.000265985,1,1,-0.0078309259071297453,0.014624084214716407,-0.10704462853255749,-0.007673576956921232,0.013104910357859281,-0.0013590024156313147,0.0025557229845856039,-0.0001573489502085133,-0.00022452075849934295,0.00012904368164910355,0.0064521840820570744,3.2668230716179316,-0.033670899777853154,-3.1505314399011737,4.6453666063674893e-06,0.0097533828131071126,-3.2668230716179316,4.6756534473985394e-06
68,0.6900000000000005,step,0,0,5.1230686359815536e-11,0.00026291299999999998,1,1,-0.0076950085457018437,0.013591736142790191,-0.10323480719262156,-0.0075463823272346265,0.012549895414752613,-0.0013327104494624429,0.002707321762517173,-0.0001486262184672172,-0.00025081272466821476,0.00015599806987801049,0.0077999034952021705,3.2674939536883234,-0.032529679863949508,-3.1509248202753564,4.6057369881932706e-06,0.0077045528622383258,-3.2674939536883234,4.6374098539890616e-06
69,0.70000000000000051,step,0,0,1.0523870663803336e-10,0.00026418699999999998,1,1,-0.0075689664122398879,0.012604213346195532,-0.098752279659465939,-0.0074221729418466453,0.012435399345707941,-0.0013042748868471732,0.0029666215719382841,-0.00014679347039324268,-0.0002792482872834845,0.0001869617595202983,0.0093480879792116247,3.2683827037776565,-0.031172909783989716,-3.1512034102733528,4.5153547257345097e-06,0.0050080034857679888,-3.2683827037776565,4.5488185814982103e-06
70,0.71000000000000052,step,0,0,2.6519453300011264e-10,0.00025831299999999998,1,1,-0.0074523079688456739,0.011665844339421401,-0.093836900677413126,-0.0072966376621032905,0.012749215584237215,-0.0012726471790951484,0.0033300417362610232,-0.00015567030674238334,-0.00031087599503550924,0.00022141635709561311,0.011070817860137833,3.2695656898043186,-0.029575544636862482,-3.1513429420006216,4.3822018708639435e-06,0.0015959876036928805,-3.2695656898043186,4.4178937084896707e-06
71,0.72000000000000053,step,0,0,4.333120529054213e-10,0.000262215,1,1,-0.0073445170332749271,0.010779093557074662,-0.088675078234673813,-0.0071654927830352754,0.013495565780143819,-0.001236782759634669,0.0037993323554630989,-0.00017902425023965177,-0.00034674041449598864,0.00025893308696648223,0.012946654356216773,3.2711301023238866,-0.027703828118613018,-3.1513104231339568,4.2129700906771722e-06,-0.0026240056952510486,-3.2711301023238866,4.2513757039482518e-06
72,0.73000000000000054,step,0,0,6.1422478214723242e-10,0.00025665699999999998,1,1,-0.0072450671239603099,0.0099449909314617141,-0.083410262561294829,-0.0070243159796818024,0.014695383022983802,-0.0011955936556223329,0.0043805823538110994,-0.00022075114427850748,-0.00038792951850832478,0.00029911807558675947,0.014955903790238747,3.2731736509626899,-0.025517186444572036,-3.1510654901570141,4.0132148912703982e-06,-0.0077696070732191126,-3.2731736509626899,4.0548843074625823e-06
73,0.74000000000000055,step,0,0,8.7209350851935596e-10,0.00026447200000000003,1,1,-0.0071534323623773047,0.0091634761583004945,-0.078151477316121959,-0.006867857667851503,0.016535103504236176,-0.001147804534086238,0.0051275967355183943,-0.0002855746945258017,-0.00043571864004441968,0.00034240249117831829,0.017120124574125171,3.2759371736868208,-0.022905245197555633,-3.1505231926501782,3.7855262575474131e-06,-0.014213029520312967,-3.2759371736868208,3.8312277422032607e-06
74,0.75000000000000056,step,0,0,1.3674154031306784e-09,0.00026012099999999999,1,1,-0.0070690956258238234,0.0084336736553481065,-0.072980250295238788,-0.0066861987277858081,0.019601764684959784,-0.0010888979341569234,0.0065708039998990317,-0.00038289689803801524,-0.0004946252399737343,0.000397733565537832,0.019886678307392745,3.2807609571625211,-0.018323310856083998,-3.148799626481388,3.5304682173583645e-06,-0.024245566297175395,-3.2807609571625211,3.5827495710493904e-06
75,0.76000000000000056,step,0,0,1.9161875419726471e-09,0.00025668000000000002,1,1,-0.0069915545129164078,0.0077541112907415707,-0.067956236460653574,-0.0064662668343751992,0.024032258945400252,-0.0010108884630925172,0.008780665616941942,-0.00052528767854120861,-0.00057263471103814051,0.00046716037598904995,0.023358018847789971,3.2880977984383386,-0.01132183392444369,-3.1456465588455451,3.2620030830751417e-06,-0.038618453559010932,-3.2880977984383386,3.3238836549296858e-06
76,0.77000000000000057,step,0,0,2.6389216367661561e-09,0.000267228,1,1,-0.0069203255773239601,0.0071228935592447321,-0.063121773149683869,-0.0061920012965973794,0.030293220386143557,-0.00090885269932998794,0.011306081405620907,-0.00072832428072658068,-0.00067467047480066974,0.00054369786905151803,0.027184893510362594,3.2974190876632821,-0.0034772373522039138,-3.1419697514827236,2.9901370261853658e-06,-0.056435003512803575,-3.2974190876632821,3.0633902852635615e-06
77,0.78000000000000058,step,0,0,3.4769341850093838e-09,0.00026041200000000001,1,1,-0.0068549471981219452,0.0065378379202014787,-0.058505563904325333,-0.0058427267955151255,0.038759353292541474,-0.00077970628079800271,0.014180485094111447,-0.0010122204026068197,-0.00080381689333265498,0.00062833671366429244,0.031416835751355961,3.3089405901353999,0.0051200398102116476,-3.1378702726879402,2.7269585075499762e-06,-0.078228417706312656,-3.3089405901353999,2.8135211081991639e-06
78,0.79000000000000059,step,0,0,3.2763675106295409e-09,0.00026168600000000001,1,1,-0.0067949813840948881,0.005996581402705663,-0.054125651749581567,-0.0054009844712674627,0.04683439643791476,-0.00062404561196896264,0.015171635123977512,-0.0013939969128274254,-0.00095947756216169505,0.00068252842760038496,0.034126421416250323,3.3180059194945617,0.0086826115950227583,-3.1366223011286536,2.5502173984104781e-06,-0.095689336377253659,-3.3180059194945617,2.6453278643778383e-06
79,0.8000000000000006,step,0,0,1.3800038889399957e-09,0.00026235700000000001,1,1,-0.0067400147514227902,0.0054966632672098278,-0.049991813549583528,-0.0049589472201439794,0.043269959994738649,-0.00050172869912654301,0.010575230964350896,-0.0017810675312788108,-0.0010817944750041147,0.0006359292350570149,0.031796461680244893,3.3135336643582116,-0.00080484795476825114,-3.1427382802323156,2.5280736218316753e-06,-0.087889539195779229,-3.3135336643582116,2.6140823045215892e-06
80,0.81000000000000061,step,0,0,6.3407801231818439e-10,0.00026527300000000001,1,1,-0.0066896588670637283,0.0050355884359062188,-0.046107483130360893,-0.0045174344076177996,0.045653355630601203,-0.00040826146492515918,0.0088454015015771853,-0.0021722244594459287,-0.0011752617092054985,0.00063455194282513601,0.031727597118257268,3.3144932640187852,-0.0057127453982189517,-3.145903909690928,2.1768771947643027e-06,-0.090630842743917445,-3.3144932640187852,2.2614635034825972e-06
81,0.82000000000000062,step,0,0,4.8902537574946336e-10,0.00027009199999999999,1,1,-0.0066435501118281047,0.004610875523562344,-0.042471291234387476,-0.0040542925888956121,0.045629261965369608,-0.00033357657117417429,0.0069856076676218931,-0.0025892575229324926,-0.0012499466029564834,0.00063069220157689859,0.031534610049580102,3.3134656788183299,-0.010933134820101952,-3.1489757235640652,1.7801748451793288e-06,-0.090658961507965666,-3.3134656788183299,1.8621963225281239e-06
82,0.83000000000000063,step,0,0,9.9110541995628409e-10,0.00026608600000000001,1,1,-0.0066013491860214399,0.0042200925806664472,-0.039078294289589685,-0.0036030259797536456,0.04506599865450725,-0.00026759284292673935,0.0057551181126496986,-0.0029983232062677943,-0.0013159303312039183,0.00063681855422641643,0.031840927692771893,3.3123774768931993,-0.014099568735564826,-3.1506990799613015,1.1962471843878288e-06,-0.091882471382892489,-3.3123774768931993,1.2774159089855226e-06
83,0.84000000000000064,step,0,0,1.0342053879952573e-09,0.00025835700000000002,1,1,-0.0065627403552946089,0.003860883072683105,-0.035920950798334211,-0.0031263920421907235,0.0509411577786478,-0.00022421907843852597,0.0035075408252351059,-0.0034363483131038854,-0.0013593040956921317,0.00061628076122400904,0.030814038021261588,3.3104239675545339,-0.024553788085466426,-3.1555440935059313,3.1383656088000696e-07,-0.092478724001153728,-3.3104239675545339,3.9079202098154251e-07
84,0.85000000000000064,step,0,0,3.7283580667235583e-09,0.000267242,1,1,-0.0065274305139035671,0.0035309841391041774,-0.032989893357892763,-0.0025388248221932946,0.065682252843819733,-0.00019692134712828019,0.0023007247747356963,-0.0039886056917102725,-0.0013866018270023775,0.00060871376905525902,0.030435688429056366,3.3111272916740884,-0.037628768357807776,-3.1605591660141128,-8.2610160589113119e-07,-0.10024192813951924,-3.3111272916740884,-7.5096460432659962e-07
85,0.86000000000000065,step,0,0,1.6128782753810356e-09,0.00026448500000000001,1,1,-0.0064951481260609794,0.0032282387842587764,-0.030274535484540097,-0.0018767299518993412,0.066850556798153771,-0.00015794998894735554,0.0038872815002991001,-0.0046184181741616382,-0.0014255731851833021,0.00065766026669491562,0.032883013369440016,3.3133492449103157,-0.034850698288955213,-3.1573537643589282,-1.6616601763745455e-06,-0.11120541622316461,-3.3133492449103157,-1.5794275953747203e-06
86,0.87000000000000066,step,0,0,1.2872729271418137e-09,0.00026315000000000003,1,1,-0.0064656420927360989,0.0029506033324880145,-0.027763545177076188,-0.0011581271332937806,0.07717443619199385,-0.00011965224635288735,0.0038656080266702142,-0.0053075149594423183,-0.0014638709277777703,0.00067219624978141486,0.033609812490969046,3.3135296067047273,-0.0413952990801561,-3.157413670495826,-3.0177917424701029e-06,-0.1213340353947142,-3.3135296067047273,-2.9332086568724208e-06
87,0.88000000000000067,step,0,0,1.9420584029816723e-09,0.00025468799999999998,1,1,-0.0064386805805345783,0.0026961512201520727,-0.025445211233594181,-0.0003556031678146436,0.081741830845160041,-8.5172528278772835e-05,0.0034533812661740881,-0.0060830774127199347,-0.0014983506458518848,0.00067955611718217021,0.033977805850772737,3.3106565367188394,-0.046796992532157924,-3.1558261001189276,-4.2940185018698486e-06,-0.12772610951024752,-3.3106565367188394,-4.2081594454258754e-06
88,0.89000000000000068,step,0,0,1.4537876458220467e-09,0.00025664399999999999,1,1,-0.0064140498406821478,0.0024630739852430665,-0.023307723490900625,0.00051531620894611566,0.091385142274249043,-4.3885251309574297e-05,0.0045287162693825045,-0.0069293660496282635,-0.0015396379228210834,0.00071643692940095646,0.035821846505587437,3.308936558005743,-0.047953763316723297,-3.1495935102815031,-6.0693360550865283e-06,-0.14183821491187912,-3.308936558005743,-5.9766569452872863e-06
89,0.90000000000000069,step,0,0,7.4945083194943862e-09,0.000327848,1,1,-0.0063915530392491997,0.0022496801432948512,-0.021339384194821523,0.0014497417229361875,0.097062937332353272,2.1688585526535853e-05,0.0082867485296138632,-0.0078412947621853864,-0.0016052117596571935,0.0035508945366798049,0.054698683100228788,3.3073252749540885,-0.0241549566877995,-3.1170244746431912,0.010942638598899422,-0.17408266354635793,-3.3073252749540885,0.017754472683882441
90,0.9100000000000007,step,0,0,7.2421187102822415e-10,0.00032693199999999999,1,1,-0.0063710091142634775,0.0020543924985722117,-0.019528764472263958,0.0024569389534593762,0.10320862118329477,0.00010996923087268004,0.0095238728509320358,-0.0088279480677228538,-0.0016934924050033377,0.012355957699564834,0.074031425591302311,3.2654194755508401,-0.01247735539863784,-3.0651367733863695,0.054214816866867556,-0.18640981353154723,-3.2654194755508401,0.061779788497871108
