candidate,source,tick,channel,signed_scale,signature_id,solver_success,contact_count_left,contact_count_right,active_torque,active_contact,active_acceleration,slack_state,full_dynamics_residual,contact_reconstruction_residual,same_as_baseline_regime
D,own,113,xi_common,-0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,6.394884621840902e-14,0.0,True
D,own,113,xi_common,0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.815970093361102e-14,0.0,True
D,own,113,xi_common,-0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.815970093361102e-14,0.0,True
D,own,113,xi_common,0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.105427357601002e-14,0.0,True
D,own,113,xi_differential,-1.0,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,113,xi_differential,1.0,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.105427357601002e-14,0.0,True
D,own,113,xi_differential,-0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,113,xi_differential,0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,6.394884621840902e-14,0.0,True
D,own,113,xi_differential,-0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.105427357601002e-14,0.0,True
D,own,113,xi_differential,0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.815970093361102e-14,0.0,True
D,own,113,native_common,-1.0,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.105427357601002e-14,0.0,True
D,own,113,native_common,1.0,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.105427357601002e-14,0.0,True
D,own,113,native_common,-0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,8.526512829121202e-14,0.0,True
D,own,113,native_common,0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.105427357601002e-14,0.0,True
D,own,113,native_common,-0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.815970093361102e-14,0.0,True
D,own,113,native_common,0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,6.394884621840902e-14,0.0,True
D,own,113,native_differential,-1.0,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,6.394884621840902e-14,0.0,True
D,own,113,native_differential,1.0,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,7.815970093361102e-14,0.0,True
D,own,113,native_differential,-0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,113,native_differential,0.5,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,113,native_differential,-0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,8.526512829121202e-14,0.0,True
D,own,113,native_differential,0.25,f164205ee59da8aa,True,2,2,0,0,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,120,baseline,0.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.1316282072803006e-14,0.0,True
D,own,120,xi_common,-1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,4.973799150320701e-14,0.0,True
D,own,120,xi_common,1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.1316282072803006e-14,0.0,True
D,own,120,xi_common,-0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.042810365310288e-14,0.0,True
D,own,120,xi_common,0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,120,xi_common,-0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,4.973799150320701e-14,0.0,True
D,own,120,xi_common,0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,3.108624468950438e-14,0.0,True
D,own,120,xi_differential,-1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,4.263256414560601e-14,0.0,True
D,own,120,xi_differential,1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.842170943040401e-14,0.0,True
D,own,120,xi_differential,-0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,5.684341886080802e-14,0.0,True
D,own,120,xi_differential,0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,1.1546319456101628e-14,0.0,True
D,own,120,xi_differential,-0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,1.4210854715202004e-14,0.0,True
D,own,120,xi_differential,0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.1316282072803006e-14,0.0,True
D,own,120,native_common,-1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.1316282072803006e-14,0.0,True
D,own,120,native_common,1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,7.105427357601002e-15,0.0,True
D,own,120,native_common,-0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,3.9968028886505635e-14,0.0,True
D,own,120,native_common,0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,3.552713678800501e-14,0.0,True
D,own,120,native_common,-0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.842170943040401e-14,0.0,True
D,own,120,native_common,0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,4.263256414560601e-14,0.0,True
D,own,120,native_differential,-1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.5757174171303632e-14,0.0,True
D,own,120,native_differential,1.0,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.1316282072803006e-14,0.0,True
D,own,120,native_differential,-0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,4.973799150320701e-14,0.0,True
D,own,120,native_differential,0.5,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,3.552713678800501e-14,0.0,True
D,own,120,native_differential,-0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,2.842170943040401e-14,0.0,True
D,own,120,native_differential,0.25,e60b5362f9a4ab90,True,2,2,0,2,2,nonmaterial,3.552713678800501e-14,0.0,True
D,own,121,baseline,0.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.7763568394002505e-14,0.0,True
D,own,121,xi_common,-1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.9539925233402755e-14,0.0,True
D,own,121,xi_common,1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.2434497875801753e-14,0.0,True
D,own,121,xi_common,-0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,121,xi_common,0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,7.993605777301127e-15,0.0,True
D,own,121,xi_common,-0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,121,xi_common,0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.1316282072803006e-14,0.0,True
D,own,121,xi_differential,-1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,8.881784197001252e-15,0.0,True
D,own,121,xi_differential,1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,121,xi_differential,-0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.842170943040401e-14,0.0,True
D,own,121,xi_differential,0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,121,xi_differential,-0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,121,xi_differential,0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,8.881784197001252e-15,0.0,True
D,own,121,native_common,-1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,121,native_common,1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,3.197442310920451e-14,0.0,True
D,own,121,native_common,-0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,121,native_common,0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.1316282072803006e-14,0.0,True
D,own,121,native_common,-0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,121,native_common,0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,121,native_differential,-1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.1316282072803006e-14,0.0,True
D,own,121,native_differential,1.0,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.930988785010413e-14,0.0,True
D,own,121,native_differential,-0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,121,native_differential,0.5,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.4868995751603507e-14,0.0,True
D,own,121,native_differential,-0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,2.4868995751603507e-14,0.0,True
D,own,121,native_differential,0.25,7bd8ed1abd74d3e3,True,2,2,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,baseline,0.0,96070cda12b7b446,True,1,1,0,2,2,material,1.7763568394002505e-15,0.0,True
D,own,124,xi_common,-1.0,96070cda12b7b446,True,1,1,0,2,2,material,3.344546861683284e-15,0.0,True
D,own,124,xi_common,1.0,96070cda12b7b446,True,1,1,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,124,xi_common,-0.5,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,xi_common,0.5,96070cda12b7b446,True,1,1,0,2,2,material,1.0658141036401503e-14,0.0,True
D,own,124,xi_common,-0.25,96070cda12b7b446,True,1,1,0,2,2,material,8.881784197001252e-15,0.0,True
D,own,124,xi_common,0.25,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,xi_differential,-1.0,96070cda12b7b446,True,1,1,0,2,2,material,5.329070518200751e-15,0.0,True
D,own,124,xi_differential,1.0,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,xi_differential,-0.5,96070cda12b7b446,True,1,1,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,124,xi_differential,0.5,96070cda12b7b446,True,1,1,0,2,2,material,2.220446049250313e-15,0.0,True
D,own,124,xi_differential,-0.25,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,xi_differential,0.25,96070cda12b7b446,True,1,1,0,2,2,material,3.552713678800501e-15,0.0,True
D,own,124,native_common,-1.0,96070cda12b7b446,True,1,1,0,2,2,material,2.1316282072803006e-14,0.0,True
D,own,124,native_common,1.0,96070cda12b7b446,True,1,1,0,2,2,material,5.329070518200751e-15,0.0,True
D,own,124,native_common,-0.5,96070cda12b7b446,True,1,1,0,2,2,material,1.7763568394002505e-15,0.0,True
D,own,124,native_common,0.5,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,native_common,-0.25,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,native_common,0.25,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
D,own,124,native_differential,-1.0,96070cda12b7b446,True,1,1,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,124,native_differential,1.0,96070cda12b7b446,True,1,1,0,2,2,material,4.884981308350689e-15,0.0,True
D,own,124,native_differential,-0.5,96070cda12b7b446,True,1,1,0,2,2,material,1.4210854715202004e-14,0.0,True
D,own,124,native_differential,0.5,96070cda12b7b446,True,1,1,0,2,2,material,3.552713678800501e-15,0.0,True
D,own,124,native_differential,-0.25,96070cda12b7b446,True,1,1,0,2,2,material,2.4424906541753444e-15,0.0,True
D,own,124,native_differential,0.25,96070cda12b7b446,True,1,1,0,2,2,material,7.105427357601002e-15,0.0,True
