scenario,episode,tick,pre_step_plant_time_s,source_ns,command_source_ns,receipt_ns,dt_s,status,latch,accepted,contact_left,contact_right,weighted_status,model_status,solver_status,iterations,primal,dual,stationarity,hard,reconstruction_iterations,closure_residual,core_step_ns,zoh_diff,nmpc_active,nmpc_update,nmpc_age,nmpc_status,nmpc_acados_status,nmpc_preparation_s,nmpc_feedback_s,nmpc_stationarity,nmpc_dynamics,nmpc_inequality,nmpc_complementarity,nmpc_first_step_defect,nmpc_input_bound_violation,nmpc_wbc_total_s,base_p0,base_p1,base_p2,quat0,quat1,quat2,quat3,base_v0,base_v1,base_v2,base_w0,base_w1,base_w2,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,reference0,reference1,reference2,reference3,reference4,reference5,reference6,reference7,reference8,reference9,reference10,reference11,reference12,reference13,reference14,reference15,reference16,reference17,reference18,reference19,reference20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,task_residual0,task_residual1,task_residual2,task_residual3,task_residual4,task_residual5,task_residual6,task_cost0,task_cost1,task_cost2,task_cost3,task_cost4,task_cost5,task_cost6,max_normalized_slack,raw_tau0,raw_tau1,raw_tau2,raw_tau3,raw_tau4,raw_tau5,command_tau0,command_tau1,command_tau2,command_tau3,command_tau4,command_tau5,held_ctrl0,held_ctrl1,held_ctrl2,held_ctrl3,held_ctrl4,held_ctrl5
hold,1,89,0.89000000000000068,890000000,890000000,890000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,115,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22843464344916237,0.073055976979898463,-0.35019259329444152,0.89009094521099441,-0.057264771137852478,0.43984199559124121,0.10487074975531227,-0.19871477145313143,0.03315087695954088,-0.74757266696958646,0.75500876860539368,-3.1017149355191762,0.80677382952626087,-1.9928771729404113,6.3119153229557252,-5.2937510656739288,-1.9411456260885842,6.281172236211324,-8.3174875705531317,-14.392705182895025,8.7822175398715387,-38.878966922692044,-4.2862070572760054,-8.1333424838242045,-32.861789242668252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,90,0.90000000000000069,900000000,900000000,900000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,100,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22610834888370912,0.073319102984414825,-0.35669101741430648,0.89759836097532686,-0.056462352075614008,0.42340379843000614,0.10889632063361525,-0.25620918163982342,0.050652404922865477,-0.58407932720004363,1.1419019190800457,-3.7748306724724943,0.57459803362787254,-2.1318659470612449,6.3801939981657512,-5.6905289508899717,-1.9911736644386917,6.1998737195223992,-8.6582268933031141,-13.033440547080762,4.5550019262963959,-39.956864359801614,-5.5896128626189441,-7.824875763448139,-34.63388142552914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,91,0.9100000000000007,910000000,910000000,910000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,101,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22336299970008425,0.073410833196127623,-0.36179380004630995,0.90627130758117458,-0.054368489613550904,0.4039269837927591,0.11206862253250552,-0.28542196384908308,-0.0019663076790009254,-0.45963013871965913,1.2420723410986227,-4.3834161325251557,0.30308096369126397,-2.258269897584416,6.4109202190014631,-6.0955735433178848,-2.0668809449687999,6.1469735808134409,-9.0230385677429563,-12.034221022076952,1.4434212882253943,-40.748364373803931,-8.8906983453078219,-3.5775705994710574,-37.586595059319599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,92,0.92000000000000071,920000000,920000000,920000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,105,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22030087927711101,0.073614269211617969,-0.3653294778469256,0.9159157326137739,-0.050595713931634298,0.38145281822531379,0.11415862626314366,-0.31456396000837711,0.030549672103415096,-0.28114582558000106,1.5828417519514448,-4.9950238834896323,-0.054643315634216982,-2.3587244151374076,6.3824632660204887,-6.4922334541397992,-2.1730341797523334,6.1328028267823012,-9.4087093990716113,-8.8086914632621447,-5.4696008667280909,-38.796537909544647,-11.920427132171264,0.3363425805569531,-39.046037333402644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,93,0.93000000000000071,930000000,930000000,930000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,99,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21708985307126358,0.073756772995172207,-0.36760081468918082,0.92610457364540111,-0.045883910424577935,0.35635575654150464,0.11504590482477617,-0.32175786844698018,0.0096234151475896382,-0.17309372273022466,1.6449526113143205,-5.4672393817136689,-0.26128221138927005,-2.4432734896994468,6.3172997075334933,-6.8787378644914101,-2.3092440019148079,6.1616939965376458,-9.8077976692960558,-8.167351285032348,-7.3798844615429893,-38.542968033831968,-14.85429889952227,4.7402943165548024,-40.37922899545886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,94,0.94000000000000072,940000000,940000000,940000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,101,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21379554568399628,0.07420261564774297,-0.36798625176344346,0.93667973218462486,-0.040063106161478595,0.32828271326890707,0.11513681864650727,-0.32990669476296819,0.082701942096228498,0.033799268438850665,1.9750055917708289,-6.0003034839329619,-0.36922030077545742,-2.526147461685329,6.2425367000668128,-7.2541583044874152,-2.471548798943461,6.2283836999821141,-10.209959718913961,-8.8068509885861577,-6.6780406464841322,-36.944227399119356,-16.596195575301941,7.0210046208028452,-40.321907338522514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,95,0.95000000000000073,950000000,950000000,950000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,119,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21060839245101698,0.074848074907986312,-0.36658553104055885,0.94714426656231809,-0.033921937445287563,0.2975449317575396,0.11503935875815642,-0.30577209431779151,0.062622650671022739,0.19768762253593125,1.9425792147494674,-6.467602206556716,-0.40563220147513984,-2.6233552860479761,6.1893493744599795,-7.6228639490401289,-2.6467360050676021,6.3133701487395868,-10.607761764820149,-10.511738217711265,-4.0197110080843279,-36.783081145250016,-17.783754621069647,8.8479027778648849,-39.565025297496284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,96,0.96000000000000074,960000000,960000000,960000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,107,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20781601614109649,0.075265899010826892,-0.363480197837316,0.9570754981423214,-0.028213921185067128,0.2645366950310854,0.11502522544651311,-0.25695928358034298,0.033838260998695524,0.36287922960915525,1.8898864574489427,-6.8343629812343059,-0.30050385763777598,-2.7419502849979231,6.1727618945697156,-7.9865355394624746,-2.8187677629278136,6.3917821253991267,-10.987167425309229,-12.632353872543815,-0.25571403357666878,-36.006119536519776,-16.630982987379333,6.8148269798664955,-37.089090079700483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,97,0.97000000000000075,970000000,970000000,970000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,101,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20557868315080563,0.075418683633402261,-0.35902631346357633,0.96605917127154139,-0.023053977338959267,0.22995592748833493,0.11540564606628771,-0.20035183152995964,0.022578659721162811,0.492137408839177,1.8905730645007437,-7.0408696859531341,-0.12589927757937192,-2.8784332855454613,6.1900095711287761,-8.3387812509891166,-2.9684158774454703,6.4331139471030276,-11.332815924747042,-14.555848402943862,3.6065683653727194,-34.316476718949801,-14.059323119301697,2.6658412572047037,-33.405616140742289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,98,0.98000000000000076,980000000,980000000,980000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,128,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20375843330516558,0.075702836178867305,-0.35384512079630992,0.97380219591074912,-0.017776920758400389,0.19450962496686686,0.11644427904797243,-0.16019346017188391,0.030617643919564438,0.53510966670661353,1.9245179137643753,-7.1016160633363743,-0.028683262333133952,-3.0308850122436488,6.240847766498975,-8.6729001703910722,-3.0988606845692517,6.4432365019990314,-11.655230603034598,-15.562720367362678,5.7992319241590407,-32.889925422290808,-12.277286440002076,-0.21465683923207374,-31.270858051513301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,99,0.99000000000000077,990000000,990000000,990000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,146,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20242251373953712,0.076054231776268411,-0.34818197163289571,0.98025781753233321,-0.01250834046637567,0.1586510113105937,0.11733716033571905,-0.10617109228424695,0.038552581679825955,0.58841499757175297,1.9059239968668245,-7.1091527662251659,-0.075665754834273485,-3.1888307187008103,6.3070023048855148,-8.9912210710984937,-3.2114178522811399,6.4254379393821637,-11.952979662832277,-15.823776916846418,6.9398781176573028,-31.1243467909276,-10.522697297887124,-2.8442568610427035,-28.561570953451316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,100,1.0000000000000007,1000000000,1000000000,1000000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,105,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20169444573467815,0.076519892695382064,-0.34196721950645287,0.98539357055027532,-0.0072747205526807156,0.12276664009431598,0.11779194216504299,-0.044123031186098963,0.063599863845525739,0.64479745687646628,1.9352477841509232,-7.0332913668864281,-0.08522924160735415,-3.3437644656835817,6.3758565233359974,-9.2869960858309373,-3.3071537056030493,6.3848915262222299,-12.220167705613166,-15.153708021599504,6.7298847953138514,-28.023868387185452,-9.0230028525821933,-4.6825647895092857,-25.726001810181128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,101,1.0100000000000007,1010000000,1010000000,1010000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,150,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20155887786868215,0.077181511893812976,-0.33538634065898926,0.98920366978719043,-0.0020493736034130038,0.087168259563562681,0.11778622275991511,0.013495269562897129,0.068615789841373481,0.66570013878300194,1.8292423404363516,-6.9541376743427836,-0.22619263910213511,-3.4879736224045317,6.4349821986262885,-9.5542876975085012,-3.3925063482102344,6.3337879214836104,-12.46193721821489,-13.870100089868414,5.2544740963564767,-25.87931879733615,-8.2734238269230023,-5.2745969464565148,-23.151750143997802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,102,1.0200000000000007,1020000000,1020000000,1020000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,113,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20201014677518475,0.077911387880479896,-0.32863457686975478,0.99178202125480774,0.0027228551485308184,0.052024797091812874,0.11685216670273618,0.071624114544345918,0.075376235219571291,0.67963779970900673,1.705137435420768,-6.8437345365321152,-0.36794140294683375,-3.6158495354649691,6.4747674627895826,-9.7957558852855815,-3.4736652212979555,6.2835229591621431,-12.679068499461053,-12.116146143087363,3.1828923480343421,-23.120464460365252,-8.0731167078398105,-4.7323145930445882,-20.740083092416842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,103,1.0300000000000007,1030000000,1030000000,1030000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,105,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20294072331037366,0.07867218583392753,-0.32197611500944723,0.9931717620087035,0.0069615021293765551,0.017369619742639161,0.11515070536746967,0.11594659393093094,0.075990410578078024,0.66265591278451808,1.5832081061918473,-6.7470383659153335,-0.45766880038899188,-3.7286254026168995,6.4964822403454185,-10.014477233584728,-3.5554469348230593,6.2420450611157694,-12.876955837287699,-10.769923609173849,1.6111197150578631,-21.048924186781012,-8.3112053295261923,-3.4867172223464524,-18.932549764177356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,104,1.0400000000000007,1040000000,1040000000,1040000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,118,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20429596069537242,0.079409376101282542,-0.31554890925018464,0.99340238185578766,0.010609535933210908,-0.016755439787979057,0.1129530907414274,0.15396782942553525,0.071111007012978594,0.63020830628840963,1.4411292817025887,-6.6610560940863,-0.53366383155379515,-3.8294793558596272,6.5048193429754857,-10.214977242719373,-3.6411906787814936,6.2168869373131788,-13.056514035971773,-9.7024754403409972,0.40628390781183127,-19.53138805420333,-8.7965989972861838,-1.75664502979199,-17.265114249149299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,105,1.0500000000000007,1050000000,1050000000,1050000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,100,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20599336493979087,0.080188441595797938,-0.30952927227217619,0.99250234355994948,0.013889448146361552,-0.050319090769796487,0.11051773777226163,0.18506440344316408,0.076731618442103591,0.58391645073963627,1.3708771943322142,-6.5623720570828974,-0.53782285665709906,-3.9190841911390142,6.5008993118904144,-10.39654200066855,-3.7303610285379047,6.2055661277923626,-13.223729171487916,-8.652396864325711,-0.71523929730254987,-17.680608331500714,-9.1201037052799236,-0.43780310174449422,-16.204563547060005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,106,1.0600000000000007,1060000000,1060000000,1060000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,108,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.20800377621079946,0.080987732513669308,-0.30398520673720814,0.99051537180165661,0.016799077906585289,-0.083288450042846199,0.10798205080278288,0.21422237961142557,0.080065682098932833,0.5330804406814087,1.3012556893109475,-6.4631598611983945,-0.52486189343387402,-3.9999825735351684,6.4883713651515311,-10.562741765708372,-3.8238481491196445,6.2111212310151789,-13.378601828538578,-7.8332045008399822,-1.5089780737750327,-16.183892838867713,-9.5044894128027426,1.1417752252874847,-15.059552844983777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,107,1.0700000000000007,1070000000,1070000000,1070000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21023954898383962,0.081790195746550692,-0.2990734295607087,0.98748978697183942,0.019307614906381762,-0.11576680014666688,0.10530519748207991,0.23632570916803919,0.082850156662308966,0.46888361323753824,1.2248308296321555,-6.3860889749120648,-0.53666895626292754,-4.0744907743340484,6.4693086872407228,-10.718346201225401,-3.9201037274836974,6.2275283948667823,-13.524636713821165,-7.1147182943815528,-2.2461819325826333,-15.012235072797932,-9.6887058788193681,1.9731329437453442,-14.319955771110225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,108,1.0800000000000007,1080000000,1080000000,1080000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,100,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21272758174268322,0.082635043567455768,-0.29476506221218218,0.98348934030167889,0.0213990803476229,-0.14762792937833927,0.10245384980911586,0.26138703246314537,0.087609639874525136,0.40849111139714928,1.1346942381058496,-6.2923155135913165,-0.5634005276539884,-4.1411771691220949,6.442788957155944,-10.861320717717934,-4.0181836776179214,6.2532299679846233,-13.663414795948984,-6.3493180858504044,-2.9352952798545244,-13.74550225121768,-9.842806203760265,2.8395453091040235,-13.642500161238136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,109,1.0900000000000007,1090000000,1090000000,1090000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,104,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21548248952377574,0.083530291212015648,-0.29105049552408113,0.97859136904931932,0.022919208246702013,-0.17880111519106795,0.099316682999153444,0.2892460960898694,0.091218817987245029,0.35054217577762381,0.99673246730561305,-6.1914266023974101,-0.63287328915053975,-4.1999295434677855,6.4097747441023269,-10.991330203413463,-4.1173531579229712,6.2864225141131023,-13.794524770919798,-5.5730853760213446,-3.5161676590656272,-12.512940232376868,-9.9457049957795896,3.6032378766775706,-12.76803209328776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,110,1.1000000000000008,1100000000,1100000000,1100000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.21854196779733673,0.084448315651034778,-0.28789119620975029,0.97286254483502754,0.0238370109722763,-0.20917086021144898,0.096009463093097672,0.32174434228843329,0.093361890762222816,0.29773522700340499,0.88501488114614979,-6.0603029120762102,-0.64313973480166498,-4.2521815778938743,6.3730429343043689,-11.110218943056983,-4.2163464307690575,6.326450338932931,-13.916762008819576,-4.9916313485177097,-3.7384130536015143,-11.398696027043549,-9.8342284224568495,4.2279254273235622,-11.812661912806339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,111,1.1100000000000008,1110000000,1110000000,1110000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,106,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22193557613435658,0.085408597551048598,-0.28525451004420921,0.9663711109413049,0.024375367906747311,-0.23860472216904818,0.092738901956572986,0.35479144507776145,0.098858362848048886,0.2452110101218567,0.824530418033663,-5.9095381957401294,-0.60198797629526146,-4.2995487541052082,6.336064071529389,-11.217922784811355,-4.3126660217807782,6.3703068459424745,-14.028231814170097,-4.6080436953008244,-3.5897858638854645,-10.350946713722609,-9.4416416672831698,4.4149429238614486,-10.675649459821347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,112,1.1200000000000008,1120000000,1120000000,1120000000,0,4,1,1,2,2,2,1,1,0,0,0,0,0,0,0,101,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22564988066730329,0.086439142383400683,-0.28316043022040133,0.95916462460119523,0.025009423692282227,-0.26704761267610755,0.089796014411669983,0.38608482307358782,0.10618414109250675,0.18992965145031457,0.83016094569705312,-5.7497037629227501,-0.49988641810524076,-4.3447082188908919,6.3030842413776682,-11.315972843999234,-4.4033549384028303,6.4128934494391743,-14.128493347977512,-4.4791938287734441,-3.0320413918771005,-9.4010758104620287,-8.7808707646299489,4.1200041698785492,-9.5242965364464496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
hold,1,113,1.1300000000000008,1130000000,1130000000,1130000000,0,4,1,1,1,2,2,1,1,0,0,0,0,0,0,0,102,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0.22967272089925644,0.087519395116786927,-0.28163980664462124,0.95131477395942399,0.025709146447594897,-0.29452305314916494,0.087151659761366046,0.41510855248060746,0.10900100881221192,0.12953914955303994,0.79439411265556381,-5.6114324773832251,-0.4449223378900265,-4.3890430447158861,6.2765121649349869,-11.404819898596458,-4.4870468235606715,6.4518724169267827,-14.215453134573425,-4.4152855844251535,-2.4115461025278147,-8.6343375655656622,-8.0839923801338553,3.726967146962215,-8.1389361741304853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0
